country_name,country_code,discipline,event,athlete_firstname,athlete_lastname,athlete_birthdate,athlete_age,athlete_sex,athlete_height_cm,athlete_weight_kg,athlete_medal
Uruguay,URU,Taekwondo,Women -49kg,GAGLIARDO Maria Sara,GRIPPOLI,2004-12-28,19,Female,0.0,0.0,none
Madagascar,MAD,Swimming,Men's 100m Breaststroke,Jonathan,RAHARVEL,2002-04-24,22,Male,0.0,0.0,none
Chile,CHI,Modern Pentathlon,Men's Individual,Esteban,BUSTOS,1992-12-17,31,Male,0.0,0.0,none
United States,USA,Volleyball,Men,Micah,MA'A,1997-04-16,27,Male,192.0,0.0,bronze
United States,USA,Volleyball,Men,Matthew,ANDERSON,1987-04-18,37,Male,202.0,0.0,bronze
United States,USA,Volleyball,Men,Taylor,AVERILL,1992-03-05,32,Male,201.0,0.0,bronze
United States,USA,Volleyball,Men,Micah,CHRISTENSON,1993-05-08,31,Male,198.0,0.0,bronze
United States,USA,Volleyball,Men,Torey,DEFALCO,1997-04-10,27,Male,198.0,0.0,bronze
United States,USA,Volleyball,Men,Kyle,ENSING,1997-03-06,27,Male,201.0,0.0,bronze
United States,USA,Volleyball,Men,Maxwell,HOLT,1987-03-12,37,Male,205.0,0.0,bronze
United States,USA,Volleyball,Men,Thomas,JAESCHKE,1993-09-04,30,Male,198.0,0.0,bronze
United States,USA,Volleyball,Men,Jeffrey,JENDRYK II,1995-09-15,28,Male,208.0,0.0,bronze
United States,USA,Volleyball,Men,Garrett,MUAGUTUTIA,1988-02-26,36,Male,196.0,0.0,bronze
United States,USA,Volleyball,Men,Aaron,RUSSELL,1993-06-04,31,Male,205.0,0.0,bronze
United States,USA,Volleyball,Men,Erik,SHOJI,1989-08-24,34,Male,184.0,0.0,bronze
United States,USA,Volleyball,Men,David,SMITH,1985-05-15,39,Male,201.0,0.0,bronze
Colombia,COL,Football,Women,Yirleidys,QUEJADA MINOTA,2002-11-10,21,Female,170.0,0.0,none
Colombia,COL,Football,Women,Mayra,RAMIREZ,1999-03-25,25,Female,177.0,0.0,none
United States,USA,Beach Volleyball,Men,Andrew,BENESH,1995-03-14,29,Male,203.0,0.0,none
United States,USA,Beach Volleyball,Men,Chase,BUDINGER,1988-05-22,36,Male,201.0,0.0,none
United States,USA,Beach Volleyball,Women,Kelly,CHENG,1995-09-18,28,Female,188.0,0.0,none
United States,USA,Beach Volleyball,Men,Miles,EVANS,1989-11-12,34,Male,193.0,0.0,none
United States,USA,Beach Volleyball,Women,Sara,HUGHES,1995-02-14,29,Female,178.0,0.0,none
United States,USA,Beach Volleyball,Women,Taryn,KLOTH,1997-04-10,27,Female,193.0,0.0,none
United States,USA,Beach Volleyball,Women,Kristen,NUSS,1997-12-16,26,Female,167.0,0.0,none
United States,USA,Beach Volleyball,Men,Miles,PARTAIN,2001-12-18,22,Male,191.0,0.0,none
Colombia,COL,Football,Women,Marcela,RESTREPO,1995-11-10,28,Female,170.0,0.0,none
Jamaica,JAM,Swimming,Women's 50m Freestyle,Sabrina,LYN,2004-04-26,20,Female,0.0,0.0,none
Jamaica,JAM,Swimming,Men's 100m Butterfly,Josh,KIRLEW,1999-09-09,24,Male,0.0,0.0,none
Colombia,COL,Football,Women,Liana,SALAZAR,1992-09-16,31,Female,160.0,0.0,none
Colombia,COL,Football,Women,Leicy,SANTOS,1996-05-16,28,Female,155.0,0.0,none
Zambia,ZAM,Boxing,Men's 51kg,Patrick,CHINYEMBA,2001-01-03,23,Male,160.0,0.0,none
Colombia,COL,Football,Women,Sandra,SEPULVEDA,1988-03-03,36,Female,167.0,0.0,none
Colombia,COL,Football,Women,Katherine,TAPIA,1992-12-07,31,Female,178.0,0.0,none
Afghanistan,AFG,Judo,Men -81 kg,Mohammad Samim,FAIZAD,2002-08-07,21,Male,0.0,0.0,none
Colombia,COL,Football,Women,Catalina,USME,1989-12-25,34,Female,167.0,0.0,none
Colombia,COL,Football,Women,Manuela,VANEGAS,2000-11-09,23,Female,170.0,0.0,none
Fiji,FIJ,Rugby Sevens,Women,Talei,WILSON,1995-09-03,28,Female,0.0,0.0,none
China,CHN,Weightlifting,Men's 102kg,Huanhua,LIU,2001-08-20,22,Male,0.0,0.0,gold
China,CHN,Weightlifting,Men's 61kg,Fabin,LI,1993-01-15,31,Male,0.0,0.0,gold
China,CHN,Weightlifting,Men's 73kg,Zhiyong,SHI,1993-10-10,30,Male,0.0,0.0,none
China,CHN,Weightlifting,Women's +81kg,Wenwen,LI,2000-03-05,24,Female,0.0,0.0,gold
China,CHN,Weightlifting,Women's 49kg,Zhihui,HOU,1997-03-18,27,Female,0.0,0.0,gold
China,CHN,Weightlifting,Women's 59kg,Shifang,LUO,2001-04-02,23,Female,0.0,0.0,gold
China,CHN,Rowing,Men's Double Sculls,Zhiyu,LIU,1993-01-05,31,Male,0.0,0.0,none
China,CHN,Rowing,Lightweight Women's Double Sculls,Xiuping,QIU,1999-10-14,24,Female,0.0,0.0,none
China,CHN,Rowing,Lightweight Women's Double Sculls,Jiaqi,ZOU,2001-11-04,22,Female,0.0,0.0,none
China,CHN,Rowing,Women's Double Sculls,Shiyu,LU,1999-02-03,25,Female,0.0,0.0,none
China,CHN,Rowing,Women's Four,Zifeng,WANG,1997-09-12,26,Female,0.0,0.0,none
China,CHN,Rowing,Women's Four,Shuxian,ZHANG,1997-11-17,26,Female,0.0,0.0,none
China,CHN,Rowing,Women's Quadruple Sculls,Yunxia,CHEN,1995-12-05,28,Female,0.0,0.0,none
China,CHN,Rowing,Women's Quadruple Sculls,Xiaotong,CUI,1994-11-21,29,Female,0.0,0.0,none
China,CHN,Rowing,Women's Quadruple Sculls,Yang,LYU,1993-11-26,30,Female,0.0,0.0,none
China,CHN,Rowing,Women's Quadruple Sculls,Ling,ZHANG,1997-02-27,27,Female,0.0,0.0,none
China,CHN,Rowing,Men's Double Sculls,Adilijiang,SULITAN,2000-07-06,24,Male,0.0,0.0,none
China,CHN,Rowing,Women's Double Sculls,Shuangmei,SHEN,1998-05-02,26,Female,0.0,0.0,none
China,CHN,Rowing,Women's Four,Xiaoxin,LIU,1997-07-24,27,Female,0.0,0.0,none
China,CHN,Rowing,Women's Four,Xingye,XU,1998-02-24,26,Female,0.0,0.0,none
Thailand,THA,Cycling Track,Men's Keirin,Jai,ANGSUTHASAWIT,1995-02-16,29,Male,0.0,0.0,none
Thailand,THA,Cycling Track,Men's Sprint,Jai,ANGSUTHASAWIT,1995-02-16,29,Male,0.0,0.0,none
Japan,JPN,Volleyball,Women,Nanami,SEKI,1999-06-12,25,Female,171.0,0.0,none
Japan,JPN,Volleyball,Women,Ayaka,ARAKI,2001-09-02,22,Female,184.0,0.0,none
Japan,JPN,Volleyball,Women,Yukiko,WADA,2002-01-08,22,Female,174.0,0.0,none
Japan,JPN,Volleyball,Women,Koyomi,IWASAKI,1989-05-01,35,Female,175.0,0.0,none
Japan,JPN,Volleyball,Men,Ran,TAKAHASHI,2001-09-02,22,Male,188.0,0.0,none
Japan,JPN,Volleyball,Men,Kentaro,TAKAHASHI,1995-02-08,29,Male,202.0,0.0,none
Japan,JPN,Volleyball,Men,Shoma,TOMITA,1997-06-20,27,Male,190.0,0.0,none
Japan,JPN,Volleyball,Men,Akihiro,FUKATSU,1987-07-23,37,Male,183.0,0.0,none
Japan,JPN,Volleyball,Men,Masato,KAI,2003-09-25,20,Male,200.0,0.0,none
Japan,JPN,Volleyball,Women,Airi,MIYABE,1998-07-29,25,Female,182.0,0.0,none
Japan,JPN,Volleyball,Women,Arisa,INOUE,1995-05-08,29,Female,178.0,0.0,none
Japan,JPN,Volleyball,Men,Kento,MIYAURA,1999-02-22,25,Male,190.0,0.0,none
Japan,JPN,Volleyball,Women,Manami,KOJIMA,1994-11-07,29,Female,158.0,0.0,none
Japan,JPN,Volleyball,Women,Satomi,FUKUDOME,1997-11-23,26,Female,162.0,0.0,none
Japan,JPN,Volleyball,Women,Akane,MORIYA,1991-01-08,33,Female,165.0,0.0,none
Japan,JPN,Volleyball,Women,Nichika,YAMADA,2000-02-24,24,Female,184.0,0.0,none
Japan,JPN,Volleyball,Women,Mayu,ISHIKAWA,2000-05-14,24,Female,174.0,0.0,none
Japan,JPN,Volleyball,Women,Kotona,HAYASHI,1999-11-13,24,Female,173.0,0.0,none
Japan,JPN,Volleyball,Women,Sarina,NISHIDA,1996-05-21,28,Female,180.0,0.0,none
Japan,JPN,Volleyball,Men,Tomohiro,YAMAMOTO,1994-11-05,29,Male,171.0,0.0,none
Japan,JPN,Volleyball,Men,Yuki,ISHIKAWA,1995-12-11,28,Male,191.0,0.0,none
Japan,JPN,Volleyball,Men,Taishi,ONODERA,1996-02-27,28,Male,200.0,0.0,none
Japan,JPN,Volleyball,Men,Akihiro,YAMAUCHI,1993-11-30,30,Male,204.0,0.0,none
Japan,JPN,Volleyball,Men,Yuji,NISHIDA,2000-01-30,24,Male,187.0,0.0,none
Japan,JPN,Volleyball,Men,Masahiro,SEKITA,1993-11-20,30,Male,175.0,0.0,none
New Zealand,NZL,Artistic Gymnastics,Women,Georgia-Rose,BROWN,1995-01-22,29,Female,0.0,0.0,none
New Zealand,NZL,Artistic Gymnastics,Women's All-Around,Georgia-Rose,BROWN,1995-01-22,29,Female,0.0,0.0,none
New Zealand,NZL,Artistic Gymnastics,Women's Balance Beam,Georgia-Rose,BROWN,1995-01-22,29,Female,0.0,0.0,none
New Zealand,NZL,Artistic Gymnastics,Women's Floor Exercise,Georgia-Rose,BROWN,1995-01-22,29,Female,0.0,0.0,none
New Zealand,NZL,Artistic Gymnastics,Women's Uneven Bars,Georgia-Rose,BROWN,1995-01-22,29,Female,0.0,0.0,none
New Zealand,NZL,Artistic Gymnastics,Women's Vault,Georgia-Rose,BROWN,1995-01-22,29,Female,0.0,0.0,none
China,CHN,Trampoline Gymnastics,Men,Langyu,YAN,1999-08-31,24,Male,0.0,0.0,bronze
China,CHN,Trampoline Gymnastics,Men,Zisai,WANG,2006-06-18,18,Male,0.0,0.0,silver
China,CHN,Trampoline Gymnastics,Women,Xueying,ZHU,1998-03-02,26,Female,0.0,0.0,none
China,CHN,Trampoline Gymnastics,Women,Yicheng,HU,1998-11-13,25,Female,0.0,0.0,none
Thailand,THA,Cycling BMX Racing,Men,Komet,SUKPRASERT,2000-06-12,24,Male,0.0,0.0,none
New Zealand,NZL,Sailing,Mixed Multihull,Erica,DAWSON,1994-07-24,30,Female,0.0,0.0,bronze
New Zealand,NZL,Sailing,Men's Skiff,Isaac,McHARDIE,1997-07-06,27,Male,0.0,0.0,silver
New Zealand,NZL,Sailing,Men's Skiff,William,McKENZIE,1997-02-19,27,Male,0.0,0.0,silver
New Zealand,NZL,Sailing,Mixed Multihull,Micah,WILKINSON,1996-02-06,28,Male,0.0,0.0,bronze
New Zealand,NZL,Sailing,Women's Dinghy,Greta,PILKINGTON,2003-02-28,21,Female,0.0,0.0,none
New Zealand,NZL,Sailing,Women's Skiff,Jo,ALEH,1986-05-15,38,Female,0.0,0.0,none
New Zealand,NZL,Sailing,Women's Skiff,Molly,MEECH,1993-03-31,31,Female,0.0,0.0,none
New Zealand,NZL,Sailing,Men's Kite,Lukas,WALTON-KEIM,1996-04-22,28,Male,0.0,0.0,none
New Zealand,NZL,Sailing,Women's Windsurfing,Veerle,TEN HAVE,2000-12-24,23,Female,0.0,0.0,none
New Zealand,NZL,Sailing,Men's Windsurfing,Josh,ARMIT,2001-12-05,22,Male,0.0,0.0,none
New Zealand,NZL,Sailing,Women's Kite,Justina,KITCHEN,1989-04-11,35,Female,0.0,0.0,none
New Zealand,NZL,Sailing,Men's Dinghy,Thomas,SAUNDERS,1992-07-16,32,Male,0.0,0.0,none
Mongolia,MGL,Judo,Women -52 kg,Sosorbaram,LKHAGVASUREN,2001-03-22,23,Female,0.0,0.0,none
Mongolia,MGL,Judo,Mixed Team,Sosorbaram,LKHAGVASUREN,2001-03-22,23,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men,Yang,LIU,1994-08-11,29,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Floor Exercise,Yang,LIU,1994-08-11,29,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Horizontal Bar,Yang,LIU,1994-08-11,29,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Parallel Bars,Yang,LIU,1994-08-11,29,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Pommel Horse,Yang,LIU,1994-08-11,29,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Rings,Yang,LIU,1994-08-11,29,Male,0.0,0.0,gold
China,CHN,Artistic Gymnastics,Men's Vault,Yang,LIU,1994-08-11,29,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Team,Yang,LIU,1994-08-11,29,Male,0.0,0.0,silver
China,CHN,Artistic Gymnastics,Men,Weide,SU,2000-03-19,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Floor Exercise,Weide,SU,2000-03-19,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Horizontal Bar,Weide,SU,2000-03-19,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Parallel Bars,Weide,SU,2000-03-19,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Pommel Horse,Weide,SU,2000-03-19,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Rings,Weide,SU,2000-03-19,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Vault,Weide,SU,2000-03-19,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Team,Weide,SU,2000-03-19,24,Male,0.0,0.0,silver
China,CHN,Artistic Gymnastics,Men,Ruoteng,XIAO,1996-01-30,28,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's All-Around,Ruoteng,XIAO,1996-01-30,28,Male,0.0,0.0,bronze
China,CHN,Artistic Gymnastics,Men's Floor Exercise,Ruoteng,XIAO,1996-01-30,28,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Horizontal Bar,Ruoteng,XIAO,1996-01-30,28,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Parallel Bars,Ruoteng,XIAO,1996-01-30,28,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Pommel Horse,Ruoteng,XIAO,1996-01-30,28,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Rings,Ruoteng,XIAO,1996-01-30,28,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Vault,Ruoteng,XIAO,1996-01-30,28,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Team,Ruoteng,XIAO,1996-01-30,28,Male,0.0,0.0,silver
China,CHN,Artistic Gymnastics,Men,Boheng,ZHANG,2000-03-04,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's All-Around,Boheng,ZHANG,2000-03-04,24,Male,0.0,0.0,silver
China,CHN,Artistic Gymnastics,Men's Floor Exercise,Boheng,ZHANG,2000-03-04,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Horizontal Bar,Boheng,ZHANG,2000-03-04,24,Male,0.0,0.0,bronze
China,CHN,Artistic Gymnastics,Men's Parallel Bars,Boheng,ZHANG,2000-03-04,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Pommel Horse,Boheng,ZHANG,2000-03-04,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Rings,Boheng,ZHANG,2000-03-04,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Vault,Boheng,ZHANG,2000-03-04,24,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Team,Boheng,ZHANG,2000-03-04,24,Male,0.0,0.0,silver
China,CHN,Artistic Gymnastics,Men,Jingyuan,ZOU,1998-01-03,26,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Floor Exercise,Jingyuan,ZOU,1998-01-03,26,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Horizontal Bar,Jingyuan,ZOU,1998-01-03,26,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Parallel Bars,Jingyuan,ZOU,1998-01-03,26,Male,0.0,0.0,gold
China,CHN,Artistic Gymnastics,Men's Pommel Horse,Jingyuan,ZOU,1998-01-03,26,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Rings,Jingyuan,ZOU,1998-01-03,26,Male,0.0,0.0,silver
China,CHN,Artistic Gymnastics,Men's Vault,Jingyuan,ZOU,1998-01-03,26,Male,0.0,0.0,none
China,CHN,Artistic Gymnastics,Men's Team,Jingyuan,ZOU,1998-01-03,26,Male,0.0,0.0,silver
China,CHN,Artistic Gymnastics,Women,Huan,LUO,2000-03-06,24,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Balance Beam,Huan,LUO,2000-03-06,24,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Floor Exercise,Huan,LUO,2000-03-06,24,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Uneven Bars,Huan,LUO,2000-03-06,24,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Vault,Huan,LUO,2000-03-06,24,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Team,Huan,LUO,2000-03-06,24,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women,Yushan,OU,2004-01-13,20,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's All-Around,Yushan,OU,2004-01-13,20,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Balance Beam,Yushan,OU,2004-01-13,20,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Floor Exercise,Yushan,OU,2004-01-13,20,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Uneven Bars,Yushan,OU,2004-01-13,20,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Vault,Yushan,OU,2004-01-13,20,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Team,Yushan,OU,2004-01-13,20,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women,Qiyuan,QIU,2007-05-24,17,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's All-Around,Qiyuan,QIU,2007-05-24,17,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Balance Beam,Qiyuan,QIU,2007-05-24,17,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Floor Exercise,Qiyuan,QIU,2007-05-24,17,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Uneven Bars,Qiyuan,QIU,2007-05-24,17,Female,0.0,0.0,silver
China,CHN,Artistic Gymnastics,Women's Vault,Qiyuan,QIU,2007-05-24,17,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Team,Qiyuan,QIU,2007-05-24,17,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women,Yihan,ZHANG,2008-01-24,16,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Balance Beam,Yihan,ZHANG,2008-01-24,16,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Floor Exercise,Yihan,ZHANG,2008-01-24,16,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Uneven Bars,Yihan,ZHANG,2008-01-24,16,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Vault,Yihan,ZHANG,2008-01-24,16,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Team,Yihan,ZHANG,2008-01-24,16,Female,0.0,0.0,none
Mongolia,MGL,Judo,Women -78 kg,Khuslen,OTGONBAYAR,2004-10-26,19,Female,0.0,0.0,none
Mongolia,MGL,Judo,Mixed Team,Khuslen,OTGONBAYAR,2004-10-26,19,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women,Yaqin,ZHOU,2005-11-12,18,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Balance Beam,Yaqin,ZHOU,2005-11-12,18,Female,0.0,0.0,silver
China,CHN,Artistic Gymnastics,Women's Floor Exercise,Yaqin,ZHOU,2005-11-12,18,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Uneven Bars,Yaqin,ZHOU,2005-11-12,18,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Vault,Yaqin,ZHOU,2005-11-12,18,Female,0.0,0.0,none
China,CHN,Artistic Gymnastics,Women's Team,Yaqin,ZHOU,2005-11-12,18,Female,0.0,0.0,none
Mongolia,MGL,Judo,Women -57 kg,Enkhriilen,LKHAGVATOGOO,1998-12-28,25,Female,0.0,0.0,none
Mongolia,MGL,Judo,Mixed Team,Enkhriilen,LKHAGVATOGOO,1998-12-28,25,Female,0.0,0.0,none
Thailand,THA,Cycling BMX Racing,Men,Apisit,JAIYOO,2004-06-25,20,Male,0.0,0.0,none
China,CHN,Athletics,Men's 4 x 100m Relay,Jinfeng,CHEN,2004-08-08,19,Male,177.0,0.0,none
China,CHN,Athletics,Men's 4 x 100m Relay,Zhijian,DENG,2002-03-05,22,Male,185.0,0.0,none
China,CHN,Athletics,Men's 100m,Zhenye,XIE,1993-08-17,30,Male,184.0,0.0,none
China,CHN,Athletics,Men's 4 x 100m Relay,Zhenye,XIE,1993-08-17,30,Male,184.0,0.0,none
China,CHN,Athletics,Men's 4 x 100m Relay,Jiapeng,CHEN,2002-07-05,22,Male,175.0,0.0,none
China,CHN,Athletics,Men's 4 x 100m Relay,Zhiqiang,WU,1994-04-10,30,Male,177.0,0.0,none
China,CHN,Athletics,Men's 4 x 100m Relay,Haibin,YAN,2003-01-08,21,Male,181.0,0.0,none
China,CHN,Athletics,Women's 100m,Manqi,GE,1997-10-13,26,Female,163.0,0.0,none
China,CHN,Athletics,Women's 200m,Yuting,LI,2002-05-03,22,Female,175.0,0.0,none
China,CHN,Athletics,Men's 20km Race Walk,Zhaozhao,WANG,1999-09-01,24,Male,170.0,0.0,none
China,CHN,Athletics,Marathon Race Walk Relay Mixed,Xianghong,HE,1998-07-01,26,Male,175.0,0.0,none
China,CHN,Athletics,Men's 20km Race Walk,Jun,ZHANG,1998-07-20,26,Male,172.0,0.0,none
China,CHN,Athletics,Marathon Race Walk Relay Mixed,Jun,ZHANG,1998-07-20,26,Male,172.0,0.0,none
China,CHN,Athletics,Men's 20km Race Walk,Yandong,LI,1998-02-02,26,Male,180.0,0.0,none
China,CHN,Athletics,Marathon Race Walk Relay Mixed,Yandong,LI,1998-02-02,26,Male,180.0,0.0,none
China,CHN,Athletics,Women's 20km Race Walk,Jiayu,YANG,1996-02-18,28,Female,163.0,0.0,gold
China,CHN,Athletics,Marathon Race Walk Relay Mixed,Jiayu,YANG,1996-02-18,28,Female,163.0,0.0,none
China,CHN,Athletics,Women's 20km Race Walk,Zhenxia,MA,1998-08-01,25,Female,170.0,0.0,none
China,CHN,Athletics,Women's 20km Race Walk,Hong,LIU,1987-05-12,37,Female,161.0,0.0,none
China,CHN,Athletics,Marathon Race Walk Relay Mixed,Hong,LIU,1987-05-12,37,Female,161.0,0.0,none
China,CHN,Athletics,Marathon Race Walk Relay Mixed,Shijie,QIEYANG,1990-11-11,33,Female,160.0,0.0,none
New Zealand,NZL,Surfing,Men,Billy,STAIRMAND,1989-10-21,34,Male,0.0,0.0,none
New Zealand,NZL,Surfing,Women,Saffi,VETTE,2001-12-31,22,Female,0.0,0.0,none
China,CHN,Athletics,Men's 110m Hurdles,Junxi,LIU,2003-12-11,20,Male,179.0,0.0,none
China,CHN,Athletics,Men's 110m Hurdles,Weibo,QIN,2002-12-29,21,Male,197.0,0.0,none
China,CHN,Athletics,Men's 110m Hurdles,Zhuoyi,XU,2003-08-21,20,Male,198.0,0.0,none
China,CHN,Athletics,Men's 400m Hurdles,Zhiyu,XIE,2000-03-24,24,Male,183.0,0.0,none
China,CHN,Athletics,Women's 100m Hurdles,Yuwei,LIN,1999-05-02,25,Female,171.0,0.0,none
China,CHN,Athletics,Women's 100m Hurdles,Yanni,WU,1997-07-28,26,Female,175.0,0.0,none
China,CHN,Athletics,Women's 400m Hurdles,Jiadie,MO,2000-01-06,24,Female,163.0,0.0,none
China,CHN,Athletics,Women's Shot Put,Jiayuan,SONG,1997-09-15,26,Female,185.0,0.0,bronze
China,CHN,Athletics,Women's Discus Throw,Bin,FENG,1994-04-03,30,Female,182.0,0.0,silver
China,CHN,Athletics,Women's Shot Put,Yue,SUN,2001-06-19,23,Female,181.0,0.0,none
China,CHN,Athletics,Women's Discus Throw,Zhichao,JIANG,2005-01-06,19,Female,182.0,0.0,none
China,CHN,Athletics,Women's Hammer Throw,Zheng,WANG,1987-12-14,36,Female,180.0,0.0,none
China,CHN,Athletics,Women's Hammer Throw,Jie,ZHAO,2002-10-13,21,Female,183.0,0.0,bronze
China,CHN,Athletics,Women's Javelin Throw,Qianqian,DAI,2000-08-23,23,Female,179.0,0.0,none
China,CHN,Athletics,Women's Javelin Throw,Huihui,LYU,1989-06-26,35,Female,172.0,0.0,none
China,CHN,Athletics,Women's Shot Put,Lijiao,GONG,1989-01-24,35,Female,175.0,0.0,none
China,CHN,Athletics,Women's Hammer Throw,Jiangyan,LI,1999-05-22,25,Female,183.0,0.0,none
China,CHN,Athletics,Men's Hammer Throw,Qi,WANG,2001-02-10,23,Male,190.0,0.0,none
China,CHN,Athletics,Men's Marathon,Shaohui,YANG,1992-07-09,32,Male,170.0,0.0,none
China,CHN,Athletics,Men's Marathon,Jie,HE,1998-12-27,25,Male,166.0,0.0,none
China,CHN,Athletics,Men's Marathon,Xiangdong,WU,1994-01-17,30,Male,175.0,0.0,none
China,CHN,Athletics,Women's Marathon,Deshun,ZHANG,1996-02-21,28,Female,162.0,0.0,none
China,CHN,Athletics,Women's Marathon,Li,BAI,1996-03-30,28,Female,155.0,0.0,none
China,CHN,Athletics,Women's Marathon,Yuyu,XIA,1998-03-01,26,Female,158.0,0.0,none
China,CHN,Athletics,Women's 3000m Steeplechase,Shuangshuang,XU,1996-04-06,28,Female,160.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women,Haruka,NAKAMURA,2008-05-18,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's All-Around,Haruka,NAKAMURA,2008-05-18,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's Balance Beam,Haruka,NAKAMURA,2008-05-18,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's Floor Exercise,Haruka,NAKAMURA,2008-05-18,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's Uneven Bars,Haruka,NAKAMURA,2008-05-18,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's Vault,Haruka,NAKAMURA,2008-05-18,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's Team,Haruka,NAKAMURA,2008-05-18,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women,Rina,KISHI,2007-09-23,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's All-Around,Rina,KISHI,2007-09-23,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's Balance Beam,Rina,KISHI,2007-09-23,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's Floor Exercise,Rina,KISHI,2007-09-23,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's Uneven Bars,Rina,KISHI,2007-09-23,16,Female,0.0,0.0,none
Japan,JPN,Artistic Gymnastics,Women's Vault,Rina,KISHI,2007-09-23,16,Female,0.0,0.0,none
